"subjIndx","trial_RT","trial_blockType","trial_response","trial_limbside","trial_randSOA","trial_correct","trial_int","trial_actualIntensity","trial_crossed_legs","trial_crossed_hand",
1,0.62223,1,2,1,1.5625,1,2,0.28107,0,1,
1,0.55093,1,1,2,1.6848,1,1,0.039007,0,1,
1,0.67274,1,1,2,1.0924,1,1,0.039517,0,1,
1,0.68379,1,1,2,1.8726,1,2,0.12404,0,1,
1,0.46094,1,2,1,1.9429,1,1,0.094851,0,1,
1,0.34001,1,2,1,1.0966,1,2,0.27318,0,1,
1,0.088097,1,2,2,1.8459,0,1,0.04123,0,1,
1,0.60017,1,2,1,1.9094,1,1,0.086035,0,1,
1,0.31827,1,2,1,1.0113,1,2,0.2816,0,1,
1,1.3499,1,2,1,1.5237,1,1,0.088886,0,1,
1,0.040531,1,1,2,1.6503,1,2,0.11447,0,1,
1,0.92427,1,1,2,1.3851,1,2,0.12257,0,1,
1,0.53096,1,1,2,1.6493,1,2,0.11606,0,1,
1,0.70796,1,2,2,1.7629,0,1,0.037882,0,1,
1,0.049339,1,1,1,1.5757,0,2,0.2574,0,1,
1,1.6957,1,1,2,1.6319,1,1,0.041488,0,1,
1,0.57061,1,2,1,1.2782,1,1,0.092491,0,1,
1,0.60899,1,1,2,1.8398,1,2,0.12311,0,1,
1,0.43643,1,2,1,1.4268,1,2,0.28587,0,1,
1,0.28881,1,1,1,1.6316,0,2,0.27747,0,1,
1,0.32625,1,2,1,1.8335,1,1,0.095051,0,1,
1,0.7575,1,1,2,1.2702,1,1,0.038281,0,1,
1,0.31103,1,2,1,1.4008,1,2,0.28411,0,1,
1,0.49351,1,1,2,1.5543,1,2,0.12396,0,1,
1,0.77734,1,2,2,1.4439,0,1,0.038473,0,1,
1,1.0172,1,1,2,1.0904,1,1,0.037482,0,1,
1,0.21265,1,1,1,1.7444,0,1,0.093423,0,1,
1,0.51333,1,1,2,1.0326,1,2,0.1126,0,1,
1,0.41989,1,1,2,1.4297,1,2,0.12126,0,1,
1,0.87839,1,1,2,1.0373,1,1,0.039134,0,1,
1,0.042205,1,1,2,1.9758,1,2,0.12018,0,1,
1,0.61633,1,1,2,1.5223,1,1,0.037899,0,1,
1,0.11375,1,1,1,1.9096,0,2,0.27276,0,1,
1,0.36383,1,2,1,1.3832,1,2,0.27599,0,1,
1,0.27934,1,2,1,1.8845,1,2,0.25699,0,1,
1,0.35542,1,2,1,1.255,1,2,0.27085,0,1,
1,1.3136,1,2,1,1.909,1,1,0.094711,0,1,
1,0.17123,1,1,2,1.8946,1,1,0.037658,0,1,
1,0.19867,1,1,2,1.3985,1,1,0.039109,0,1,
1,0.10054,1,1,2,1.625,1,1,0.040099,0,1,
1,0.10986,1,1,1,1.5676,0,2,0.26543,0,1,
1,0.20707,1,2,1,1.8945,1,2,0.28624,0,1,
1,0.30435,1,2,1,1.2142,1,1,0.09264,0,1,
1,0.35159,1,2,1,1.0039,1,1,0.087584,0,1,
1,0.87134,1,2,1,1.8806,1,1,0.091164,0,1,
1,0.53741,1,1,2,1.2351,1,2,0.12338,0,1,
1,0.40147,1,2,1,1.2449,1,2,0.27359,0,1,
1,0.36666,1,1,2,1.6409,1,1,0.040529,0,1,
1,0.23414,1,1,1,1.3045,0,2,0.28441,0,1,
1,0.35782,1,2,1,1.8256,1,1,0.094228,0,1,
1,0.27889,1,2,1,1.8837,1,1,0.086822,0,1,
1,0.079739,1,2,1,1.9454,1,1,0.087407,0,1,
1,0.49047,1,2,1,1.3908,1,2,0.26115,0,1,
1,0.15126,1,1,2,1.8013,1,2,0.11187,0,1,
1,0.71555,1,1,1,1.1571,0,1,0.085613,0,1,
1,0.66292,1,2,1,1.6252,1,1,0.091603,0,1,
1,0.071935,1,2,1,1.699,1,2,0.27521,0,1,
1,1.3766,1,1,2,1.0859,1,1,0.041314,0,1,
1,0.50054,1,2,1,1.5312,1,1,0.09306,0,1,
1,0.20203,1,1,2,1.8886,1,1,0.038478,0,1,
1,0.51352,1,1,2,1.2637,1,2,0.11805,0,1,
1,0.57295,1,1,2,1.2348,1,1,0.038288,0,1,
1,0.057488,1,1,2,1.8397,1,2,0.12132,0,1,
1,0.49034,1,2,1,1.4955,1,2,0.26004,0,1,
1,0.37595,1,2,1,1.1524,1,2,0.27958,0,1,
1,0.34706,1,2,1,1.2308,1,1,0.093881,0,1,
1,0.34335,1,2,2,1.658,0,1,0.040496,0,1,
1,0.54674,1,1,2,1.5629,1,2,0.11591,0,1,
1,0.87761,1,1,1,1.7876,1,1,0.090444,1,0,
1,0.11843,1,1,2,1.27,0,2,0.11387,1,0,
1,0.091838,1,1,1,1.844,1,2,0.25958,1,0,
1,0.64638,1,1,2,1.7405,0,1,0.038039,1,0,
1,0.21712,1,2,2,1.8261,1,1,0.037748,1,0,
1,0.37072,1,2,2,1.1822,1,2,0.11574,1,0,
1,1.004,1,1,2,1.0654,0,1,0.041465,1,0,
1,0.081609,1,2,1,1.6104,0,2,0.27278,1,0,
1,1.0164,1,1,2,1.7016,0,1,0.038242,1,0,
1,0.46224,1,2,2,1.1116,1,2,0.11726,1,0,
1,0.45006,1,1,1,1.0958,1,2,0.27712,1,0,
1,0.20048,1,2,2,1.5978,1,1,0.039586,1,0,
1,0.098563,1,2,1,1.8122,0,1,0.091736,1,0,
1,0.10472,1,2,1,1.8146,0,1,0.094459,1,0,
1,0.64786,1,2,2,1.0894,1,2,0.1165,1,0,
1,0.15642,1,1,1,1.7313,1,1,0.093225,1,0,
1,0.073493,1,2,2,1.9039,1,2,0.11353,1,0,
1,0.34374,1,2,2,1.4522,1,1,0.037416,1,0,
1,0.39278,1,1,1,1.0707,1,1,0.088935,1,0,
1,0.44204,1,1,1,1.2413,1,2,0.28188,1,0,
1,0.11066,1,2,2,1.7319,1,1,0.038818,1,0,
1,0.64162,1,2,2,1.0405,1,1,0.04157,1,0,
1,0.44195,1,2,2,1.4245,1,2,0.11955,1,0,
1,0.40091,1,2,2,1.5402,1,2,0.11593,1,0,
1,0.5105,1,1,1,1.9538,1,2,0.2855,1,0,
1,0.45888,1,1,1,1.2089,1,2,0.28453,1,0,
1,0.41269,1,1,1,1.1163,1,2,0.28297,1,0,
1,0.26628,1,2,2,1.6462,1,1,0.038282,1,0,
1,0.5577,1,1,1,1.1084,1,1,0.088381,1,0,
1,0.92072,1,1,1,1.9835,1,1,0.093559,1,0,
1,0.45669,1,1,1,1.2483,1,2,0.27815,1,0,
1,0.12792,1,2,2,1.6064,1,1,0.039335,1,0,
1,NaN,1,0,1,1.8167,NaN,1,0.095603,1,0,
1,0.044684,1,2,2,1.8301,1,2,0.11778,1,0,
1,0.23503,1,2,1,1.489,0,1,0.095903,1,0,
1,0.47483,1,2,2,1.7607,1,2,0.11798,1,0,
1,0.18974,1,2,1,1.9151,0,1,0.090627,1,0,
1,0.40557,1,2,2,1.901,1,2,0.12182,1,0,
1,0.49126,1,1,1,1.2142,1,2,0.26829,1,0,
1,0.18823,1,2,1,1.5471,0,2,0.27032,1,0,
1,0.081607,1,1,2,1.7847,0,1,0.03774,1,0,
1,0.90626,1,2,2,1.1944,1,1,0.040558,1,0,
1,0.14165,1,2,1,1.7469,0,1,0.091274,1,0,
1,0.39648,1,2,1,1.4756,0,1,0.092155,1,0,
1,1.1055,1,2,2,1.5833,1,1,0.040743,1,0,
1,0.47835,1,1,1,1.2605,1,2,0.26317,1,0,
1,0.69757,1,2,2,1.0848,1,1,0.041025,1,0,
1,0.38577,1,1,1,1.2981,1,2,0.28474,1,0,
1,0.047268,1,2,1,1.9171,0,2,0.26534,1,0,
1,0.74904,1,1,1,1.4705,1,1,0.092978,1,0,
1,0.53382,1,2,2,1.2695,1,2,0.11594,1,0,
1,0.40694,1,1,1,1.763,1,1,0.088251,1,0,
1,0.22947,1,2,2,1.7722,1,1,0.037903,1,0,
1,0.38853,1,1,1,1.0213,1,1,0.092318,1,0,
1,0.48684,1,2,2,1.88,1,2,0.1186,1,0,
1,0.22311,1,2,2,1.7982,1,2,0.12267,1,0,
1,0.41364,1,1,1,1.3242,1,2,0.26459,1,0,
1,0.44237,1,2,2,1.669,1,2,0.11378,1,0,
1,0.35979,1,1,1,1.2963,1,2,0.26963,1,0,
1,0.47332,1,2,2,1.93,1,2,0.11778,1,0,
1,0.80963,1,2,2,1.282,1,1,0.040683,1,0,
1,0.35664,1,1,1,1.1689,1,2,0.26046,1,0,
1,0.40696,1,2,2,1.7452,1,2,0.11216,1,0,
1,0.38715,1,1,1,1.4771,1,1,0.091931,1,0,
1,0.59852,1,2,2,1.6534,1,2,0.11187,1,0,
1,0.13956,1,2,1,1.9666,0,1,0.086875,1,0,
1,0.77667,1,1,1,1.313,1,1,0.092643,1,0,
1,0.4874,1,2,2,1.0764,1,2,0.11832,1,0,
1,1.4175,1,1,1,1.7914,1,1,0.091036,1,0,
1,0.37765,1,2,2,1.3654,1,2,0.12238,1,0,
1,0.55495,1,2,2,1.5851,1,1,0.040723,1,0,
1,0.41343,1,1,1,1.1833,1,2,0.27183,1,0,
