"subjIndx","trial_RT","trial_blockType","trial_response","trial_limbside","trial_randSOA","trial_correct","trial_int","trial_actualIntensity","trial_crossed_legs","trial_crossed_hand",
32,0.49875,2,2,2,1.438,1,1,0.095298,0,0,
32,0.48633,2,2,2,1.9403,1,2,0.27234,0,0,
32,0.53335,2,1,1,1.0058,1,1,0.14461,0,0,
32,0.31297,2,2,2,1.6103,1,2,0.27728,0,0,
32,0.26956,2,1,1,1.8011,1,2,0.45899,0,0,
32,0.39614,2,2,2,1.233,1,2,0.25767,0,0,
32,NaN,2,0,2,1.9325,NaN,1,0.094512,0,0,
32,0.3836,2,1,1,1.7633,1,1,0.1497,0,0,
32,0.6003,2,1,1,1.8264,1,1,0.14797,0,0,
32,0.43926,2,1,1,1.5735,1,2,0.43804,0,0,
32,0.32211,2,2,2,1.7926,1,2,0.26525,0,0,
32,0.30355,2,1,1,1.329,1,2,0.44386,0,0,
32,0.346,2,2,2,1.2235,1,2,0.27587,0,0,
32,1.0324,2,2,2,1.3124,1,1,0.085959,0,0,
32,0.96393,2,2,2,1.5845,1,1,0.088055,0,0,
32,0.60789,2,2,2,1.8299,1,1,0.08812,0,0,
32,0.38841,2,1,1,1.2905,1,2,0.47844,0,0,
32,0.31061,2,1,1,1.4026,1,1,0.15168,0,0,
32,0.47449,2,2,2,1.8621,1,1,0.093064,0,0,
32,0.46865,2,1,1,1.6147,1,2,0.46343,0,0,
32,0.92337,2,2,2,1.9912,1,1,0.093357,0,0,
32,0.27446,2,1,1,1.2037,1,2,0.43804,0,0,
32,0.29205,2,2,2,1.8272,1,1,0.09548,0,0,
32,0.60396,2,2,2,1.6759,1,2,0.28219,0,0,
32,0.45245,2,1,1,1.2489,1,1,0.14495,0,0,
32,0.36418,2,2,2,1.4758,1,2,0.27003,0,0,
32,0.75503,2,2,2,1.3991,1,1,0.088566,0,0,
32,0.27858,2,1,1,1.5994,1,2,0.46487,0,0,
32,0.38437,2,1,1,1.8005,1,2,0.44395,0,0,
32,0.46088,2,2,2,1.1051,1,2,0.27359,0,0,
32,0.24962,2,1,1,1.8214,1,1,0.15447,0,0,
32,0.27604,2,2,2,1.8411,1,2,0.27422,0,0,
32,0.38369,2,2,2,1.3545,1,1,0.089827,0,0,
32,0.23571,2,1,1,1.4301,1,1,0.1447,0,0,
32,0.44083,2,1,1,1.5722,1,1,0.15289,0,0,
32,0.32804,2,2,2,1.7008,1,2,0.26822,0,0,
32,0.18067,2,1,1,1.7425,1,2,0.43775,0,0,
32,0.27165,2,2,2,1.7579,1,2,0.26984,0,0,
32,0.19957,2,1,1,1.3891,1,2,0.45537,0,0,
32,0.29735,2,2,2,1.4293,1,1,0.090895,0,0,
32,0.19433,2,1,1,1.9563,1,1,0.15811,0,0,
32,0.36216,2,1,1,1.573,1,2,0.46867,0,0,
32,0.25625,2,1,1,1.8497,1,1,0.15933,0,0,
32,0.50228,2,2,2,1.2763,1,2,0.25746,0,0,
32,0.38667,2,2,2,1.6223,1,2,0.26248,0,0,
32,0.2748,2,1,1,1.5884,1,1,0.15194,0,0,
32,0.43412,2,1,1,1.9635,1,2,0.48278,0,0,
32,0.83247,2,1,1,1.0859,1,1,0.15783,0,0,
32,0.6438,2,1,1,1.5005,1,1,0.15181,0,0,
32,0.34646,2,2,2,1.5216,1,2,0.26594,0,0,
32,0.28039,2,1,1,1.0902,1,2,0.43529,0,0,
32,0.75149,2,2,1,1.6983,1,1,0.15863,0,1,
32,0.70443,2,1,1,1.0293,0,1,0.15802,0,1,
32,NaN,2,0,2,1.5279,NaN,2,0.28445,0,1,
32,0.84998,2,1,2,1.0321,1,1,0.086666,0,1,
32,0.75605,2,1,2,1.8271,1,2,0.27123,0,1,
32,0.57747,2,2,1,1.34,1,1,0.15099,0,1,
32,0.34392,2,1,2,1.8467,1,1,0.087029,0,1,
32,0.70827,2,1,2,1.2461,1,2,0.27344,0,1,
32,0.43482,2,2,1,1.5815,1,2,0.46359,0,1,
32,0.57767,2,2,1,1.9377,1,2,0.44314,0,1,
32,0.45338,2,1,1,1.0478,0,1,0.153,0,1,
32,0.85287,2,1,2,1.054,1,1,0.095597,0,1,
32,0.75595,2,2,1,1.0206,1,1,0.15247,0,1,
32,0.47385,2,1,1,1.6815,0,2,0.46834,0,1,
32,0.65782,2,1,2,1.5986,1,2,0.26833,0,1,
32,0.47306,2,1,2,1.114,1,1,0.085649,0,1,
32,0.5121,2,2,1,1.7962,1,1,0.14905,0,1,
32,0.45986,2,2,1,1.6179,1,2,0.47412,0,1,
32,0.52505,2,2,1,1.0702,1,2,0.44993,0,1,
32,0.39425,2,2,1,1.0693,1,2,0.4365,0,1,
32,0.41787,2,2,1,1.136,1,1,0.15285,0,1,
32,0.57182,2,1,2,1.7889,1,1,0.088987,0,1,
32,0.37756,2,1,2,1.0924,1,1,0.092888,0,1,
32,0.64432,2,2,1,1.2379,1,2,0.45926,0,1,
32,0.62202,2,2,1,1.2436,1,1,0.1581,0,1,
32,0.59782,2,1,2,1.1048,1,1,0.093719,0,1,
32,0.89972,2,1,2,1.8584,1,1,0.087188,0,1,
32,0.41693,2,1,2,1.6982,1,2,0.25959,0,1,
32,0.62716,2,1,2,1.7337,1,1,0.093764,0,1,
32,0.61,2,2,1,1.6505,1,1,0.15509,0,1,
32,0.66568,2,1,2,1.5163,1,2,0.2564,0,1,
32,0.45602,2,1,1,1.3264,0,2,0.47931,0,1,
32,0.84796,2,2,1,1.6618,1,1,0.15292,0,1,
32,0.82922,2,1,2,1.1176,1,2,0.27248,0,1,
32,0.71591,2,1,2,1.1478,1,2,0.27443,0,1,
32,0.56956,2,2,1,1.0198,1,2,0.47189,0,1,
32,0.62044,2,2,1,1.9643,1,2,0.47708,0,1,
32,0.84686,2,1,2,1.9704,1,2,0.26745,0,1,
32,0.48116,2,2,1,1.1239,1,2,0.43657,0,1,
32,0.35166,2,1,2,1.4674,1,1,0.092828,0,1,
32,0.66918,2,1,2,1.6567,1,2,0.26589,0,1,
32,0.4895,2,2,1,1.2902,1,1,0.15874,0,1,
32,0.42954,2,1,2,1.7545,1,1,0.089037,0,1,
32,0.58911,2,1,2,1.5581,1,1,0.093842,0,1,
32,0.6111,2,1,2,1.4278,1,1,0.087058,0,1,
32,0.44654,2,2,2,1.2672,0,1,0.086589,0,1,
32,0.46035,2,1,2,1.7537,1,2,0.2832,0,1,
32,0.74293,2,2,1,1.8984,1,1,0.14484,0,1,
32,0.40998,2,1,2,1.7284,1,2,0.27698,0,1,
32,0.46833,2,1,1,1.4068,0,2,0.47044,0,1,
32,0.43391,2,1,2,1.9383,1,1,0.08971,0,1,
32,0.51902,2,2,1,1.2554,1,2,0.45166,0,1,
32,0.3029,2,1,2,1.5332,1,1,0.095492,0,1,
32,0.5449,2,1,2,1.9548,1,2,0.26795,0,1,
32,0.90475,2,2,1,1.2677,1,1,0.1516,0,1,
32,1.1532,2,2,1,1.2501,1,2,0.44021,0,1,
32,0.69996,2,2,1,1.9277,1,2,0.44887,0,1,
32,0.79103,2,2,1,1.0686,1,1,0.14942,0,1,
32,0.90015,2,2,1,1.2994,1,2,0.47923,0,1,
32,0.47952,2,2,1,1.5916,1,1,0.14827,0,1,
32,0.50145,2,1,2,1.2033,1,2,0.26524,0,1,
32,0.62123,2,2,1,1.6359,1,2,0.45317,0,1,
32,0.60024,2,2,1,1.7984,1,2,0.46905,0,1,
32,0.51744,2,1,2,1.5017,1,2,0.26019,0,1,
32,0.46413,2,2,1,1.6508,1,2,0.47795,0,1,
32,0.75248,2,2,1,1.796,1,1,0.1455,0,1,
32,0.58562,2,2,1,1.2334,1,1,0.15198,0,1,
